call_id,timestamp,customer_id,provider_id,specialty,outcome,call_duration_s,api_latency_ms,workflow_steps_completed,error_code
CALL-01320,2026-02-13T13:29:48,CUS-105,PRV-003,Pediatrics,SCHEDULED,569,345,7,
CALL-00095,2026-02-13T13:29:49,CUS-102,PRV-047,Orthopedics,TRANSFER,199,370,5,
CALL-00672,2026-02-13T13:30:42,CUS-101,PRV-043,Dermatology,SCHEDULED,571,260,4,
CALL-01763,2026-02-13T13:33:06,CUS-101,PRV-012,Orthopedics,TRANSFER,229,590,7,
CALL-00228,2026-02-13T13:38:16,CUS-102,PRV-006,Neurology,SCHEDULED,595,170,1,
CALL-00195,2026-02-13T13:39:43,CUS-103,PRV-050,Pediatrics,SCHEDULED,43,654,1,
CALL-00351,2026-02-13T13:44:23,CUS-103,PRV-039,Oncology,NO_AVAILABILITY,265,97,7,ERR-4098
CALL-01071,2026-02-13T13:51:59,CUS-105,PRV-042,Cardiology,SCHEDULED,135,764,5,
CALL-01037,2026-02-13T14:00:22,CUS-101,PRV-038,Neurology,TRANSFER,183,456,2,
CALL-00455,2026-02-13T14:08:36,CUS-104,PRV-045,Neurology,TRANSFER,375,670,5,
CALL-01730,2026-02-13T14:10:26,CUS-101,PRV-002,Dermatology,TRANSFER,223,487,3,
CALL-01347,2026-02-13T14:17:19,CUS-102,PRV-009,Family Medicine,TOOL_ERROR,537,395,3,ERR-5581
CALL-00721,2026-02-13T14:18:06,CUS-102,PRV-008,Pediatrics,TOOL_ERROR,472,2740,1,ERR-3886
CALL-00842,2026-02-13T14:19:36,CUS-101,PRV-038,Oncology,PATIENT_HANGUP,129,787,4,
CALL-01249,2026-02-13T14:31:56,CUS-102,PRV-034,Orthopedics,SCHEDULED,207,591,6,
CALL-00523,2026-02-13T14:34:34,CUS-102,PRV-025,Dermatology,TRANSFER,446,589,5,
CALL-00931,2026-02-13T14:35:41,CUS-101,PRV-023,Family Medicine,PATIENT_HANGUP,166,115,6,
CALL-00166,2026-02-13T14:36:27,CUS-103,PRV-041,Family Medicine,NO_AVAILABILITY,137,432,5,ERR-1287
CALL-00779,2026-02-13T14:37:36,CUS-104,PRV-047,Oncology,SCHEDULED,264,308,6,
CALL-00749,2026-02-13T14:38:10,CUS-101,PRV-023,Orthopedics,SCHEDULED,29,247,3,
CALL-01372,2026-02-13T14:38:51,CUS-104,PRV-034,Family Medicine,SCHEDULED,230,759,6,
CALL-00701,2026-02-13T14:40:56,CUS-102,PRV-012,Family Medicine,TOOL_ERROR,138,3271,3,ERR-8698
CALL-00205,2026-02-13T14:42:48,CUS-105,PRV-012,Cardiology,TRANSFER,543,241,2,
CALL-00508,2026-02-13T14:46:11,CUS-103,PRV-002,Pediatrics,SCHEDULED,196,453,6,
CALL-01454,2026-02-13T14:50:19,CUS-103,PRV-015,Orthopedics,TIMEOUT,44,43931,2,ERR-4973
CALL-01292,2026-02-13T14:51:27,CUS-101,PRV-044,Internal Medicine,TOOL_ERROR,556,371,3,ERR-6518
CALL-00080,2026-02-13T14:54:46,CUS-102,PRV-046,Pediatrics,SCHEDULED,574,640,3,
CALL-01806,2026-02-13T14:56:04,CUS-104,PRV-032,Internal Medicine,SCHEDULED,40,309,3,
CALL-01686,2026-02-13T15:01:41,CUS-105,PRV-022,Dermatology,SCHEDULED,124,278,6,
CALL-01233,2026-02-13T15:05:21,CUS-105,PRV-035,Dermatology,SCHEDULED,355,612,2,
CALL-01709,2026-02-13T15:06:54,CUS-103,PRV-016,Dermatology,TRANSFER,493,671,4,
CALL-00457,2026-02-13T15:13:37,CUS-103,PRV-018,Internal Medicine,TOOL_ERROR,447,126,3,ERR-5177
CALL-01522,2026-02-13T15:14:45,CUS-103,PRV-020,Orthopedics,TRANSFER,196,375,7,
CALL-01725,2026-02-13T15:15:39,CUS-105,PRV-048,Family Medicine,SCHEDULED,123,616,3,
CALL-01168,2026-02-13T15:18:34,CUS-104,PRV-003,Pediatrics,SCHEDULED,432,653,6,
CALL-01814,2026-02-13T15:22:07,CUS-104,PRV-003,Internal Medicine,SCHEDULED,128,377,5,
CALL-00793,2026-02-13T15:24:43,CUS-104,PRV-001,Family Medicine,CALL_FAILED,426,482,7,ERR-1893
CALL-00948,2026-02-13T15:25:48,CUS-105,PRV-042,Orthopedics,SCHEDULED,153,508,7,
CALL-01622,2026-02-13T15:30:13,CUS-101,PRV-011,Oncology,TOOL_ERROR,510,3465,1,ERR-3160
CALL-00360,2026-02-13T15:34:41,CUS-101,PRV-018,Orthopedics,SCHEDULED,88,418,1,
CALL-00018,2026-02-13T15:46:07,CUS-102,PRV-021,Internal Medicine,TOOL_ERROR,341,473,2,ERR-5970
CALL-00742,2026-02-13T15:54:47,CUS-101,PRV-007,Oncology,CALL_FAILED,399,180,2,ERR-9518
CALL-01546,2026-02-13T15:58:26,CUS-105,PRV-017,Orthopedics,SCHEDULED,134,140,4,
CALL-01135,2026-02-13T16:07:56,CUS-104,PRV-049,Family Medicine,SCHEDULED,541,87,6,
CALL-00292,2026-02-13T16:12:52,CUS-103,PRV-030,Dermatology,SCHEDULED,450,471,1,
CALL-01673,2026-02-13T16:16:44,CUS-103,PRV-012,Neurology,TOOL_ERROR,127,1718,1,ERR-9064
CALL-00020,2026-02-13T16:17:38,CUS-105,PRV-040,Orthopedics,TRANSFER,251,753,1,
CALL-00495,2026-02-13T16:21:19,CUS-104,PRV-049,Orthopedics,TRANSFER,172,94,2,
CALL-00042,2026-02-13T16:22:59,CUS-102,PRV-040,Family Medicine,TRANSFER,524,554,7,
CALL-01353,2026-02-13T16:24:24,CUS-105,PRV-040,Family Medicine,SCHEDULED,242,483,4,
CALL-00072,2026-02-13T16:28:12,CUS-102,PRV-044,Neurology,SCHEDULED,326,495,6,
CALL-01851,2026-02-13T16:30:19,CUS-102,PRV-009,Orthopedics,TOOL_ERROR,293,2258,3,ERR-7869
CALL-00610,2026-02-13T16:31:33,CUS-104,PRV-007,Cardiology,TOOL_ERROR,128,4666,1,ERR-5361
CALL-00580,2026-02-13T16:34:00,CUS-102,PRV-034,Pediatrics,PATIENT_HANGUP,212,670,1,
CALL-01500,2026-02-13T16:35:53,CUS-102,PRV-025,Cardiology,SCHEDULED,95,616,7,
CALL-01215,2026-02-13T16:36:22,CUS-101,PRV-025,Family Medicine,TRANSFER,265,382,1,
CALL-00449,2026-02-13T16:36:30,CUS-103,PRV-045,Dermatology,TIMEOUT,200,42581,4,ERR-8105
CALL-01832,2026-02-13T16:38:16,CUS-103,PRV-038,Pediatrics,PATIENT_HANGUP,457,502,2,
CALL-01281,2026-02-13T16:45:04,CUS-103,PRV-019,Internal Medicine,NO_AVAILABILITY,478,311,5,ERR-3713
CALL-00305,2026-02-13T16:48:03,CUS-105,PRV-034,Orthopedics,TOOL_ERROR,529,69,1,ERR-9713
CALL-01434,2026-02-13T16:50:49,CUS-102,PRV-018,Oncology,TRANSFER,528,283,5,
CALL-01752,2026-02-13T16:55:06,CUS-103,PRV-028,Family Medicine,SCHEDULED,300,440,4,
CALL-00907,2026-02-13T16:55:23,CUS-102,PRV-043,Family Medicine,PATIENT_HANGUP,457,481,1,
CALL-00353,2026-02-13T16:56:31,CUS-102,PRV-047,Dermatology,TIMEOUT,81,35486,5,ERR-7358
CALL-01065,2026-02-13T16:58:30,CUS-105,PRV-038,Cardiology,CALL_FAILED,47,561,3,ERR-6758
CALL-00688,2026-02-13T17:03:14,CUS-101,PRV-042,Cardiology,SCHEDULED,533,500,5,
CALL-01007,2026-02-13T17:04:36,CUS-103,PRV-047,Neurology,SCHEDULED,506,429,4,
CALL-00313,2026-02-13T17:06:15,CUS-105,PRV-042,Internal Medicine,SCHEDULED,431,506,1,
CALL-00227,2026-02-13T17:14:58,CUS-101,PRV-030,Orthopedics,SCHEDULED,187,100,4,
CALL-01711,2026-02-13T17:15:34,CUS-103,PRV-023,Family Medicine,SCHEDULED,32,783,7,
CALL-01004,2026-02-13T17:18:13,CUS-104,PRV-017,Neurology,TOOL_ERROR,558,57,3,ERR-5123
CALL-00583,2026-02-13T17:18:29,CUS-104,PRV-028,Oncology,PATIENT_HANGUP,271,227,2,
CALL-01348,2026-02-13T17:21:46,CUS-105,PRV-028,Neurology,TIMEOUT,339,55808,6,ERR-5719
CALL-00335,2026-02-13T17:27:04,CUS-101,PRV-044,Cardiology,TRANSFER,316,440,4,
CALL-00142,2026-02-13T17:27:17,CUS-101,PRV-005,Neurology,SCHEDULED,512,563,5,
CALL-00035,2026-02-13T17:30:29,CUS-104,PRV-029,Dermatology,TRANSFER,21,300,5,
CALL-01997,2026-02-13T17:34:02,CUS-105,PRV-041,Dermatology,SCHEDULED,426,203,5,
CALL-01173,2026-02-13T17:35:18,CUS-101,PRV-016,Oncology,TRANSFER,351,231,5,
CALL-01421,2026-02-13T17:37:18,CUS-105,PRV-002,Dermatology,NO_AVAILABILITY,423,316,3,ERR-9767
CALL-00751,2026-02-13T17:42:12,CUS-101,PRV-038,Internal Medicine,SCHEDULED,236,336,2,
CALL-00912,2026-02-13T17:45:57,CUS-105,PRV-027,Oncology,TOOL_ERROR,55,405,3,ERR-8212
CALL-01890,2026-02-13T17:48:14,CUS-104,PRV-043,Cardiology,SCHEDULED,513,375,3,
CALL-00340,2026-02-13T17:48:22,CUS-103,PRV-038,Internal Medicine,SCHEDULED,331,667,3,
CALL-01610,2026-02-13T17:54:47,CUS-105,PRV-010,Internal Medicine,TOOL_ERROR,377,1749,3,ERR-6530
CALL-01210,2026-02-13T17:59:09,CUS-101,PRV-018,Neurology,TRANSFER,116,328,7,
CALL-00434,2026-02-13T18:00:19,CUS-101,PRV-038,Orthopedics,PATIENT_HANGUP,448,377,7,
CALL-00690,2026-02-13T18:02:38,CUS-102,PRV-023,Dermatology,SCHEDULED,469,165,5,
CALL-01218,2026-02-13T18:04:06,CUS-105,PRV-029,Internal Medicine,SCHEDULED,234,273,3,
CALL-00338,2026-02-13T18:04:37,CUS-102,PRV-037,Internal Medicine,TRANSFER,277,413,4,
CALL-01359,2026-02-13T18:05:42,CUS-104,PRV-012,Internal Medicine,TOOL_ERROR,506,4059,2,ERR-5352
CALL-00471,2026-02-13T18:07:25,CUS-101,PRV-040,Orthopedics,PATIENT_HANGUP,22,781,4,
CALL-00514,2026-02-13T18:17:40,CUS-105,PRV-008,Cardiology,TOOL_ERROR,120,3095,2,ERR-3323
CALL-00765,2026-02-13T18:23:33,CUS-101,PRV-043,Oncology,SCHEDULED,77,116,2,
CALL-00818,2026-02-13T18:26:01,CUS-103,PRV-040,Orthopedics,SCHEDULED,498,750,1,
CALL-00213,2026-02-13T18:32:59,CUS-101,PRV-034,Pediatrics,SCHEDULED,107,293,5,
CALL-01115,2026-02-13T18:35:03,CUS-103,PRV-006,Pediatrics,SCHEDULED,315,195,7,
CALL-00025,2026-02-13T18:36:38,CUS-105,PRV-034,Cardiology,TRANSFER,477,517,7,
CALL-01549,2026-02-13T18:37:49,CUS-104,PRV-020,Internal Medicine,SCHEDULED,251,296,4,
CALL-00049,2026-02-13T18:43:20,CUS-105,PRV-035,Cardiology,SCHEDULED,354,412,1,
CALL-01927,2026-02-13T18:47:34,CUS-102,PRV-008,Internal Medicine,TOOL_ERROR,290,4603,3,ERR-1942
CALL-01186,2026-02-13T18:48:21,CUS-101,PRV-040,Cardiology,TIMEOUT,339,38062,3,ERR-9799
CALL-01707,2026-02-13T18:54:04,CUS-105,PRV-031,Neurology,TOOL_ERROR,35,465,2,ERR-9077
CALL-01264,2026-02-13T18:55:33,CUS-101,PRV-001,Internal Medicine,SCHEDULED,42,80,5,
CALL-01081,2026-02-13T19:00:07,CUS-105,PRV-043,Pediatrics,TRANSFER,24,360,7,
CALL-01289,2026-02-13T19:01:53,CUS-103,PRV-001,Neurology,NO_AVAILABILITY,135,195,6,ERR-8113
CALL-00964,2026-02-13T19:02:42,CUS-105,PRV-050,Orthopedics,TOOL_ERROR,340,94,3,ERR-1232
CALL-01808,2026-02-13T19:04:30,CUS-101,PRV-030,Pediatrics,SCHEDULED,431,105,2,
CALL-01885,2026-02-13T19:04:57,CUS-104,PRV-032,Neurology,TIMEOUT,152,37674,5,ERR-7096
CALL-00710,2026-02-13T19:06:59,CUS-102,PRV-043,Pediatrics,SCHEDULED,226,615,7,
CALL-01899,2026-02-13T19:09:30,CUS-102,PRV-037,Oncology,TOOL_ERROR,350,660,2,ERR-8029
CALL-01479,2026-02-13T19:09:56,CUS-105,PRV-004,Pediatrics,NO_AVAILABILITY,337,542,5,ERR-3176
CALL-00711,2026-02-13T19:10:01,CUS-105,PRV-003,Orthopedics,SCHEDULED,41,428,2,
CALL-01149,2026-02-13T19:10:21,CUS-102,PRV-039,Neurology,TRANSFER,99,153,1,
CALL-01495,2026-02-13T19:12:27,CUS-104,PRV-036,Orthopedics,SCHEDULED,159,436,5,
CALL-00421,2026-02-13T19:17:59,CUS-104,PRV-031,Neurology,TRANSFER,359,429,6,
CALL-01103,2026-02-13T19:17:59,CUS-105,PRV-023,Orthopedics,SCHEDULED,581,648,3,
CALL-00789,2026-02-13T19:25:58,CUS-101,PRV-042,Orthopedics,SCHEDULED,207,95,2,
CALL-01263,2026-02-13T19:32:31,CUS-103,PRV-025,Dermatology,SCHEDULED,527,466,7,
CALL-01719,2026-02-13T19:32:54,CUS-103,PRV-008,Oncology,SCHEDULED,310,519,6,
CALL-00522,2026-02-13T19:40:21,CUS-102,PRV-042,Orthopedics,SCHEDULED,577,559,5,
CALL-01663,2026-02-13T19:47:51,CUS-101,PRV-006,Family Medicine,TOOL_ERROR,182,727,1,ERR-5795
CALL-01666,2026-02-13T19:53:38,CUS-102,PRV-017,Cardiology,SCHEDULED,569,282,5,
CALL-01687,2026-02-13T19:54:02,CUS-101,PRV-018,Orthopedics,TOOL_ERROR,175,115,3,ERR-2371
CALL-00535,2026-02-13T19:54:21,CUS-101,PRV-016,Pediatrics,SCHEDULED,124,116,2,
CALL-00124,2026-02-13T19:56:48,CUS-104,PRV-003,Dermatology,TOOL_ERROR,565,230,1,ERR-1476
CALL-01445,2026-02-13T19:58:15,CUS-105,PRV-026,Family Medicine,SCHEDULED,533,440,5,
CALL-01321,2026-02-13T20:01:10,CUS-102,PRV-003,Neurology,TIMEOUT,250,51702,7,ERR-9884
CALL-00951,2026-02-13T20:02:12,CUS-101,PRV-020,Internal Medicine,TRANSFER,64,597,1,
CALL-00930,2026-02-13T20:03:29,CUS-105,PRV-029,Family Medicine,TRANSFER,81,225,1,
CALL-01915,2026-02-13T20:05:10,CUS-105,PRV-008,Oncology,SCHEDULED,63,355,5,
CALL-00056,2026-02-13T20:05:21,CUS-104,PRV-003,Dermatology,TRANSFER,334,73,5,
CALL-01033,2026-02-13T20:05:52,CUS-102,PRV-029,Internal Medicine,SCHEDULED,282,282,2,
CALL-01975,2026-02-13T20:07:00,CUS-105,PRV-020,Neurology,SCHEDULED,480,715,7,
CALL-01418,2026-02-13T20:10:06,CUS-101,PRV-027,Cardiology,PATIENT_HANGUP,43,695,7,
CALL-01378,2026-02-13T20:12:58,CUS-101,PRV-037,Oncology,NO_AVAILABILITY,99,265,6,ERR-9189
CALL-00575,2026-02-13T20:15:46,CUS-104,PRV-050,Pediatrics,CALL_FAILED,296,134,2,ERR-1379
CALL-00186,2026-02-13T20:25:07,CUS-102,PRV-028,Family Medicine,SCHEDULED,294,709,4,
CALL-00807,2026-02-13T20:29:37,CUS-104,PRV-041,Neurology,TRANSFER,502,621,1,
CALL-01897,2026-02-13T20:30:38,CUS-101,PRV-027,Cardiology,TIMEOUT,544,47148,4,ERR-4829
CALL-01577,2026-02-13T20:32:40,CUS-101,PRV-035,Family Medicine,NO_AVAILABILITY,115,687,4,ERR-3416
CALL-00296,2026-02-13T20:33:07,CUS-102,PRV-030,Family Medicine,SCHEDULED,175,622,3,
CALL-01256,2026-02-13T20:33:32,CUS-101,PRV-050,Orthopedics,TOOL_ERROR,392,297,3,ERR-9207
CALL-00768,2026-02-13T20:44:05,CUS-105,PRV-030,Dermatology,SCHEDULED,107,236,6,
CALL-01368,2026-02-13T20:54:55,CUS-105,PRV-029,Cardiology,SCHEDULED,193,500,1,
CALL-01494,2026-02-13T20:59:58,CUS-105,PRV-018,Family Medicine,SCHEDULED,30,426,7,
CALL-01536,2026-02-13T21:06:14,CUS-103,PRV-040,Internal Medicine,NO_AVAILABILITY,382,404,7,ERR-4991
CALL-01791,2026-02-13T21:07:22,CUS-102,PRV-033,Oncology,NO_AVAILABILITY,205,608,2,ERR-7486
CALL-00284,2026-02-13T21:09:44,CUS-104,PRV-029,Orthopedics,PATIENT_HANGUP,467,764,3,
CALL-00473,2026-02-13T21:14:11,CUS-101,PRV-024,Internal Medicine,TRANSFER,67,482,4,
CALL-01078,2026-02-13T21:15:58,CUS-102,PRV-008,Cardiology,SCHEDULED,599,241,4,
CALL-00674,2026-02-13T21:17:20,CUS-105,PRV-033,Dermatology,SCHEDULED,435,772,5,
CALL-01935,2026-02-13T21:17:20,CUS-102,PRV-018,Cardiology,SCHEDULED,123,114,3,
CALL-00060,2026-02-13T21:21:34,CUS-104,PRV-004,Internal Medicine,SCHEDULED,66,158,4,
CALL-00669,2026-02-13T21:23:22,CUS-102,PRV-022,Oncology,PATIENT_HANGUP,258,287,1,
CALL-01127,2026-02-13T21:26:24,CUS-104,PRV-020,Neurology,SCHEDULED,513,253,7,
CALL-00758,2026-02-13T21:27:41,CUS-103,PRV-012,Cardiology,TOOL_ERROR,492,2737,1,ERR-4129
CALL-01901,2026-02-13T21:29:31,CUS-103,PRV-023,Pediatrics,SCHEDULED,93,650,6,
CALL-01554,2026-02-13T21:31:46,CUS-101,PRV-044,Neurology,TRANSFER,459,158,7,
CALL-01426,2026-02-13T21:32:09,CUS-104,PRV-047,Oncology,TRANSFER,503,730,6,
CALL-01023,2026-02-13T21:34:12,CUS-102,PRV-039,Dermatology,SCHEDULED,77,249,5,
CALL-01724,2026-02-13T21:34:36,CUS-105,PRV-013,Cardiology,SCHEDULED,327,732,7,
CALL-01558,2026-02-13T21:37:30,CUS-102,PRV-033,Pediatrics,SCHEDULED,333,104,6,
CALL-00613,2026-02-13T21:44:39,CUS-104,PRV-048,Pediatrics,PATIENT_HANGUP,259,224,3,
CALL-01420,2026-02-13T21:49:37,CUS-104,PRV-010,Dermatology,SCHEDULED,470,72,5,
CALL-01815,2026-02-13T21:53:05,CUS-102,PRV-028,Oncology,NO_AVAILABILITY,307,800,5,ERR-9779
CALL-00984,2026-02-13T21:53:28,CUS-104,PRV-022,Internal Medicine,SCHEDULED,118,625,2,
CALL-01057,2026-02-13T21:55:40,CUS-102,PRV-039,Neurology,TRANSFER,178,637,2,
CALL-01511,2026-02-13T21:59:50,CUS-103,PRV-001,Family Medicine,SCHEDULED,374,625,6,
CALL-01515,2026-02-14T07:00:30,CUS-103,PRV-045,Dermatology,PATIENT_HANGUP,334,625,6,
CALL-00012,2026-02-14T07:02:15,CUS-105,PRV-020,Neurology,SCHEDULED,175,68,3,
CALL-01620,2026-02-14T07:04:39,CUS-104,PRV-007,Internal Medicine,TOOL_ERROR,106,4853,1,ERR-4991
CALL-00704,2026-02-14T07:04:47,CUS-103,PRV-029,Oncology,TRANSFER,461,346,7,
CALL-01833,2026-02-14T07:06:03,CUS-105,PRV-009,Pediatrics,PATIENT_HANGUP,31,192,5,
CALL-01634,2026-02-14T07:11:23,CUS-103,PRV-008,Internal Medicine,TRANSFER,488,473,4,
CALL-00395,2026-02-14T07:14:01,CUS-105,PRV-049,Dermatology,SCHEDULED,453,299,5,
CALL-01449,2026-02-14T07:14:53,CUS-105,PRV-035,Oncology,SCHEDULED,336,304,4,
CALL-00490,2026-02-14T07:19:07,CUS-103,PRV-024,Pediatrics,NO_AVAILABILITY,443,302,3,ERR-1779
CALL-01047,2026-02-14T07:19:49,CUS-101,PRV-008,Pediatrics,TOOL_ERROR,482,3607,3,ERR-1497
CALL-00559,2026-02-14T07:28:53,CUS-102,PRV-041,Family Medicine,TRANSFER,114,87,2,
CALL-00893,2026-02-14T07:34:08,CUS-101,PRV-015,Family Medicine,PATIENT_HANGUP,138,613,6,
CALL-00565,2026-02-14T07:39:59,CUS-104,PRV-007,Family Medicine,TOOL_ERROR,572,152,3,ERR-1534
CALL-00223,2026-02-14T07:48:03,CUS-102,PRV-041,Family Medicine,TIMEOUT,154,30100,4,ERR-4278
CALL-00386,2026-02-14T07:53:40,CUS-105,PRV-042,Dermatology,SCHEDULED,330,504,1,
CALL-01000,2026-02-14T08:00:27,CUS-102,PRV-014,Cardiology,TOOL_ERROR,411,378,3,ERR-9672
CALL-01731,2026-02-14T08:03:14,CUS-103,PRV-019,Pediatrics,NO_AVAILABILITY,273,184,5,ERR-1708
CALL-00602,2026-02-14T08:04:31,CUS-101,PRV-014,Cardiology,CALL_FAILED,494,444,2,ERR-8989
CALL-00469,2026-02-14T08:04:46,CUS-102,PRV-006,Internal Medicine,TRANSFER,101,342,5,
CALL-01217,2026-02-14T08:06:36,CUS-102,PRV-015,Oncology,PATIENT_HANGUP,224,528,4,
CALL-00702,2026-02-14T08:08:55,CUS-101,PRV-028,Cardiology,CALL_FAILED,89,185,5,ERR-9672
CALL-00614,2026-02-14T08:10:11,CUS-103,PRV-030,Internal Medicine,NO_AVAILABILITY,500,488,3,ERR-1341
CALL-00743,2026-02-14T08:10:12,CUS-104,PRV-008,Cardiology,PATIENT_HANGUP,522,224,5,
CALL-01413,2026-02-14T08:12:29,CUS-105,PRV-029,Dermatology,PATIENT_HANGUP,406,667,5,
CALL-01159,2026-02-14T08:18:49,CUS-103,PRV-045,Neurology,TRANSFER,508,495,4,
CALL-01411,2026-02-14T08:20:50,CUS-102,PRV-003,Pediatrics,TRANSFER,528,88,7,
CALL-00714,2026-02-14T08:22:51,CUS-101,PRV-048,Orthopedics,TOOL_ERROR,349,210,3,ERR-6494
CALL-00244,2026-02-14T08:25:23,CUS-105,PRV-007,Neurology,SCHEDULED,98,521,6,
CALL-00651,2026-02-14T08:31:59,CUS-104,PRV-021,Orthopedics,NO_AVAILABILITY,257,157,2,ERR-7292
CALL-01612,2026-02-14T08:34:03,CUS-103,PRV-026,Family Medicine,SCHEDULED,256,56,4,
CALL-01757,2026-02-14T08:34:38,CUS-104,PRV-043,Pediatrics,PATIENT_HANGUP,189,716,3,
CALL-01618,2026-02-14T08:36:46,CUS-104,PRV-038,Orthopedics,TRANSFER,476,610,4,
CALL-00982,2026-02-14T08:50:04,CUS-101,PRV-002,Cardiology,PATIENT_HANGUP,69,389,7,
CALL-00996,2026-02-14T08:51:42,CUS-103,PRV-033,Dermatology,SCHEDULED,146,159,2,
CALL-01375,2026-02-14T08:52:36,CUS-105,PRV-021,Dermatology,SCHEDULED,370,216,2,
CALL-00731,2026-02-14T08:52:50,CUS-104,PRV-042,Oncology,SCHEDULED,291,136,1,
CALL-00908,2026-02-14T08:55:49,CUS-103,PRV-047,Pediatrics,PATIENT_HANGUP,535,386,4,
CALL-01704,2026-02-14T08:56:40,CUS-105,PRV-049,Oncology,SCHEDULED,480,157,2,
CALL-00011,2026-02-14T08:57:20,CUS-104,PRV-039,Dermatology,SCHEDULED,527,518,5,
CALL-01529,2026-02-14T09:00:57,CUS-101,PRV-043,Internal Medicine,SCHEDULED,336,629,3,
CALL-00389,2026-02-14T09:02:26,CUS-105,PRV-007,Neurology,TOOL_ERROR,209,3218,2,ERR-8010
CALL-00453,2026-02-14T09:05:35,CUS-103,PRV-049,Cardiology,SCHEDULED,142,568,3,
CALL-01739,2026-02-14T09:05:59,CUS-101,PRV-046,Family Medicine,SCHEDULED,161,698,4,
CALL-01609,2026-02-14T09:09:10,CUS-105,PRV-002,Dermatology,TOOL_ERROR,314,309,1,ERR-6670
CALL-00504,2026-02-14T09:26:57,CUS-105,PRV-019,Neurology,NO_AVAILABILITY,25,414,2,ERR-5582
CALL-00655,2026-02-14T09:27:52,CUS-105,PRV-013,Dermatology,TRANSFER,113,258,1,
CALL-00546,2026-02-14T09:28:23,CUS-105,PRV-040,Neurology,SCHEDULED,438,568,4,
CALL-00076,2026-02-14T09:30:08,CUS-102,PRV-036,Oncology,PATIENT_HANGUP,383,477,2,
CALL-00776,2026-02-14T09:30:08,CUS-104,PRV-038,Neurology,SCHEDULED,401,724,5,
CALL-00625,2026-02-14T09:33:18,CUS-105,PRV-036,Internal Medicine,SCHEDULED,310,116,7,
CALL-00459,2026-02-14T09:34:13,CUS-101,PRV-041,Pediatrics,NO_AVAILABILITY,212,781,3,ERR-9379
CALL-01567,2026-02-14T09:38:05,CUS-104,PRV-044,Dermatology,SCHEDULED,402,672,1,
CALL-00809,2026-02-14T09:43:24,CUS-103,PRV-026,Cardiology,CALL_FAILED,600,130,6,ERR-8971
CALL-01712,2026-02-14T09:44:25,CUS-104,PRV-024,Oncology,TRANSFER,189,676,7,
CALL-00378,2026-02-14T09:44:36,CUS-101,PRV-026,Cardiology,SCHEDULED,176,330,6,
CALL-01597,2026-02-14T09:46:08,CUS-101,PRV-020,Internal Medicine,SCHEDULED,214,172,4,
CALL-01471,2026-02-14T09:52:04,CUS-104,PRV-023,Cardiology,CALL_FAILED,77,118,5,ERR-7341
CALL-01847,2026-02-14T09:52:29,CUS-102,PRV-026,Family Medicine,NO_AVAILABILITY,536,451,7,ERR-7853
CALL-01073,2026-02-14T09:53:04,CUS-102,PRV-031,Family Medicine,SCHEDULED,411,719,2,
CALL-00427,2026-02-14T09:55:33,CUS-105,PRV-046,Cardiology,SCHEDULED,104,358,7,
CALL-01995,2026-02-14T09:57:54,CUS-105,PRV-006,Neurology,SCHEDULED,474,97,1,
CALL-00599,2026-02-14T09:59:08,CUS-105,PRV-030,Dermatology,SCHEDULED,166,648,7,
CALL-01701,2026-02-14T09:59:26,CUS-105,PRV-011,Cardiology,SCHEDULED,422,596,2,
CALL-01174,2026-02-14T10:00:43,CUS-104,PRV-006,Neurology,TRANSFER,506,71,1,
CALL-00723,2026-02-14T10:01:18,CUS-103,PRV-033,Orthopedics,PATIENT_HANGUP,433,112,5,
CALL-00481,2026-02-14T10:07:12,CUS-103,PRV-003,Internal Medicine,SCHEDULED,354,82,2,
CALL-01895,2026-02-14T10:09:30,CUS-101,PRV-046,Orthopedics,NO_AVAILABILITY,228,794,5,ERR-7568
CALL-00218,2026-02-14T10:16:35,CUS-104,PRV-020,Neurology,PATIENT_HANGUP,139,597,7,
CALL-01924,2026-02-14T10:21:18,CUS-103,PRV-046,Cardiology,SCHEDULED,429,644,5,
CALL-00980,2026-02-14T10:24:36,CUS-102,PRV-018,Internal Medicine,TRANSFER,217,204,4,
CALL-00560,2026-02-14T10:26:44,CUS-105,PRV-050,Internal Medicine,TRANSFER,236,406,2,
CALL-00364,2026-02-14T10:30:14,CUS-105,PRV-038,Family Medicine,TOOL_ERROR,487,398,1,ERR-6129
CALL-00482,2026-02-14T10:30:42,CUS-103,PRV-008,Oncology,SCHEDULED,522,748,3,
CALL-01562,2026-02-14T10:44:00,CUS-102,PRV-048,Cardiology,SCHEDULED,227,101,3,
CALL-00383,2026-02-14T10:45:28,CUS-102,PRV-031,Pediatrics,PATIENT_HANGUP,189,68,5,
CALL-01578,2026-02-14T10:46:19,CUS-101,PRV-043,Oncology,SCHEDULED,220,623,3,
CALL-00786,2026-02-14T10:48:58,CUS-101,PRV-025,Internal Medicine,SCHEDULED,151,459,7,
CALL-00503,2026-02-14T10:52:13,CUS-105,PRV-008,Cardiology,TOOL_ERROR,392,3889,3,ERR-5326
CALL-01786,2026-02-14T10:53:53,CUS-103,PRV-035,Family Medicine,SCHEDULED,517,176,4,
CALL-01936,2026-02-14T10:55:21,CUS-103,PRV-001,Neurology,SCHEDULED,229,787,7,
